,one_hosp_first_time,two_hosp_first_time,three_hosp_first_time,four_hosp_first_time,one_hosp_second_time,two_hosp_second_time,three_hosp_second_time,four_hosp_second_time,one_hosp_third_time,two_hosp_third_time,three_hosp_third_time,four_hosp_third_time,one_hosp_forth_time,two_hosp_fourth_time,three_hosp_fourth_time,four_hosp_fourth_time
434,0.22814814814814816,0.457037037037037,0.6385185185185185,0.43,0.22814814814814816,0.457037037037037,0.6385185185185185,0.43,0.22814814814814816,0.457037037037037,0.6357407407407407,0.43,0.22814814814814816,0.457037037037037,0.6385185185185185,0.43
435,0.18796296296296297,0.4437037037037037,0.5027777777777778,0.19777777777777777,0.18796296296296297,0.4437037037037037,0.5027777777777778,0.19777777777777777,0.18796296296296297,0.4437037037037037,0.5027777777777778,0.19777777777777777,0.18796296296296297,0.4437037037037037,0.5027777777777778,0.19777777777777777
436,0.27555555555555555,0.28833333333333333,0.4298148148148148,0.4103703703703704,0.27555555555555555,0.28833333333333333,0.4298148148148148,0.4103703703703704,0.2748148148148148,0.28833333333333333,0.4298148148148148,0.4011111111111111,0.27555555555555555,0.28833333333333333,0.4298148148148148,0.3977777777777778
437,0.3161111111111111,0.49314814814814817,0.3912962962962963,0.06851851851851852,0.3161111111111111,0.49314814814814817,0.3912962962962963,0.06851851851851852,0.3161111111111111,0.5264814814814814,0.3912962962962963,0.06851851851851852,0.3161111111111111,0.49314814814814817,0.3912962962962963,0.06851851851851852
438,0.26185185185185184,0.3322222222222222,0.4462962962962963,0.3864814814814815,0.26185185185185184,0.3322222222222222,0.45314814814814813,0.3864814814814815,0.26611111111111113,0.3322222222222222,0.45314814814814813,0.3864814814814815,0.26611111111111113,0.3322222222222222,0.4462962962962963,0.3864814814814815
439,0.33314814814814814,0.2753703703703704,0.3138888888888889,0.37037037037037035,0.33314814814814814,0.2753703703703704,0.3138888888888889,0.37037037037037035,0.33314814814814814,0.2753703703703704,0.3138888888888889,0.37037037037037035,0.33314814814814814,0.2753703703703704,0.3138888888888889,0.37037037037037035
440,0.4975925925925926,0.34629629629629627,0.08814814814814814,0.4698148148148148,0.4975925925925926,0.34629629629629627,0.08814814814814814,0.4698148148148148,0.4975925925925926,0.34629629629629627,0.08814814814814814,0.4698148148148148,0.4975925925925926,0.34629629629629627,0.08814814814814814,0.4698148148148148
441,0.18314814814814814,0.4388888888888889,0.5111111111111111,0.2594444444444444,0.18314814814814814,0.4388888888888889,0.5111111111111111,0.26296296296296295,0.18314814814814814,0.4388888888888889,0.5111111111111111,0.26296296296296295,0.18314814814814814,0.4388888888888889,0.5111111111111111,0.26296296296296295
442,0.4840740740740741,0.3975925925925926,0.08148148148148149,0.4022222222222222,0.4840740740740741,0.41055555555555556,0.08148148148148149,0.4022222222222222,0.4840740740740741,0.3975925925925926,0.08148148148148149,0.4022222222222222,0.4840740740740741,0.41055555555555556,0.08148148148148149,0.4022222222222222
443,0.4275925925925926,0.3312962962962963,0.18944444444444444,0.39611111111111114,0.4275925925925926,0.3312962962962963,0.18944444444444444,0.39611111111111114,0.4275925925925926,0.3312962962962963,0.20148148148148148,0.39611111111111114,0.4275925925925926,0.3312962962962963,0.18944444444444444,0.39611111111111114
444,0.48592592592592593,0.3346296296296296,0.06425925925925927,0.45055555555555554,0.48592592592592593,0.3346296296296296,0.06425925925925927,0.45055555555555554,0.48592592592592593,0.34574074074074074,0.06425925925925927,0.45055555555555554,0.48592592592592593,0.3346296296296296,0.06425925925925927,0.45055555555555554
445,0.22,0.4633333333333333,0.6420370370370371,0.42074074074074075,0.22,0.4633333333333333,0.6292592592592593,0.42074074074074075,0.22,0.4633333333333333,0.6292592592592593,0.41888888888888887,0.22,0.4633333333333333,0.6292592592592593,0.42074074074074075
446,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.4348148148148148,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.43092592592592593,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.43092592592592593,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.43092592592592593
447,0.29814814814814816,0.29,0.43,0.4035185185185185,0.29814814814814816,0.29,0.42314814814814816,0.4035185185185185,0.29814814814814816,0.29,0.43,0.4035185185185185,0.29814814814814816,0.29,0.42314814814814816,0.39111111111111113
448,0.2972222222222222,0.18037037037037038,0.2722222222222222,0.3437037037037037,0.2972222222222222,0.18037037037037038,0.2722222222222222,0.3437037037037037,0.2972222222222222,0.18037037037037038,0.2722222222222222,0.3437037037037037,0.2972222222222222,0.18037037037037038,0.2722222222222222,0.3437037037037037
449,0.2024074074074074,0.43166666666666664,0.517962962962963,0.30944444444444447,0.2024074074074074,0.43166666666666664,0.517962962962963,0.30944444444444447,0.2024074074074074,0.43166666666666664,0.517962962962963,0.30944444444444447,0.2024074074074074,0.43166666666666664,0.517962962962963,0.30944444444444447
450,0.37333333333333335,0.25555555555555554,0.22185185185185186,0.4198148148148148,0.37333333333333335,0.25555555555555554,0.22185185185185186,0.4198148148148148,0.37333333333333335,0.25555555555555554,0.22185185185185186,0.4198148148148148,0.37333333333333335,0.25555555555555554,0.22185185185185186,0.4198148148148148
451,0.3675925925925926,0.3896296296296296,0.36018518518518516,0.19425925925925927,0.4033333333333333,0.3896296296296296,0.36018518518518516,0.19425925925925927,0.3675925925925926,0.3896296296296296,0.36018518518518516,0.19425925925925927,0.3675925925925926,0.3896296296296296,0.36018518518518516,0.19425925925925927
452,0.3151851851851852,0.16592592592592592,0.26425925925925925,0.5177777777777778,0.3151851851851852,0.16592592592592592,0.26425925925925925,0.5177777777777778,0.3151851851851852,0.16592592592592592,0.26425925925925925,0.5177777777777778,0.3151851851851852,0.16592592592592592,0.26425925925925925,0.4635185185185185
453,0.47703703703703704,0.3975925925925926,0.25555555555555554,0.29574074074074075,0.4146296296296296,0.3975925925925926,0.25555555555555554,0.29574074074074075,0.4146296296296296,0.3975925925925926,0.25555555555555554,0.29574074074074075,0.47703703703703704,0.3975925925925926,0.25555555555555554,0.29574074074074075
454,0.38296296296296295,0.5611111111111111,0.4444444444444444,0.2262962962962963,0.38296296296296295,0.6044444444444445,0.4211111111111111,0.2262962962962963,0.38296296296296295,0.5933333333333334,0.4211111111111111,0.2262962962962963,0.38296296296296295,0.5611111111111111,0.4444444444444444,0.2262962962962963
455,0.3194444444444444,0.32685185185185184,0.4077777777777778,0.3655555555555556,0.3194444444444444,0.32685185185185184,0.4077777777777778,0.36314814814814816,0.3194444444444444,0.32685185185185184,0.4009259259259259,0.3655555555555556,0.3194444444444444,0.32685185185185184,0.4009259259259259,0.3655555555555556
456,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.4348148148148148,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.43092592592592593,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.43092592592592593,0.3372222222222222,0.19703703703703704,0.21611111111111111,0.43092592592592593
457,0.4512962962962963,0.4087037037037037,0.1424074074074074,0.36925925925925923,0.4512962962962963,0.42685185185185187,0.1424074074074074,0.36925925925925923,0.4512962962962963,0.42685185185185187,0.1424074074074074,0.36925925925925923,0.4512962962962963,0.42685185185185187,0.1424074074074074,0.36925925925925923
458,0.22111111111111112,0.43148148148148147,0.39351851851851855,0.1335185185185185,0.22111111111111112,0.43148148148148147,0.39351851851851855,0.1335185185185185,0.22111111111111112,0.43148148148148147,0.39351851851851855,0.1335185185185185,0.22111111111111112,0.43148148148148147,0.39351851851851855,0.1335185185185185
459,0.24425925925925926,0.4274074074074074,0.5098148148148148,0.18407407407407408,0.24425925925925926,0.4274074074074074,0.5098148148148148,0.18407407407407408,0.24425925925925926,0.4274074074074074,0.5370370370370371,0.18407407407407408,0.25,0.4274074074074074,0.5098148148148148,0.18407407407407408
460,0.28296296296296297,0.4937037037037037,0.44796296296296295,0.12222222222222222,0.28296296296296297,0.4937037037037037,0.44796296296296295,0.12222222222222222,0.28296296296296297,0.5088888888888888,0.44796296296296295,0.12222222222222222,0.28296296296296297,0.4937037037037037,0.44796296296296295,0.12222222222222222
